Invoice,StockCode,Description,Category,Quantity,InvoiceDate,Price,Discount,ShippingCost,CustomerID,Country,AcquisitionChannel,RevenueNet
INV531719,GFT015,Mini plant pot,Home decor,-5,2024-12-26 03:46:05,7.67,0.0,3.35,10592.0,Belgium,Organic,-35.0
INV531719,GFT011,Wooden ornament,Seasonal,11,2024-12-26 03:46:05,3.56,0.05,5.3,10592.0,Belgium,Ads,42.5
INV531719,GFT003,Handmade greeting card,Stationery,7,2024-12-26 03:46:05,2.39,0.0,3.19,10592.0,Belgium,Organic,19.92
INV531719,GFT012,Premium hamper box,Packaging,10,2024-12-26 03:46:05,16.05,0.0,6.36,10592.0,Belgium,Ads,166.86
INV531719,GFT001,Decorative candle set,Home decor,7,2024-12-26 03:46:05,7.37,0.0,5.51,10592.0,Belgium,Email,57.1
INV530315,GFT020,Room spray lavender,Home fragrance,5,2024-12-26 19:51:18,7.04,0.15,2.17,10020.0,Italy,Organic,32.09
INV530315,GFT006,Gift bag medium,Packaging,11,2024-12-26 19:51:18,1.31,0.0,3.83,,Italy,Organic,18.24
INV530315,GFT008,Notebook botanical,Stationery,4,2024-12-26 19:51:18,5.07,0.0,4.7,10020.0,Italy,Organic,24.98
INV531106,GFT012,Premium hamper box,Packaging,-3,2024-12-27 13:26:54,20.58,0.0,4.42,10140.0,United Kingdom,Ads,-57.32
INV531106,GFT007,Aroma diffuser,Home fragrance,9,2024-12-27 13:26:54,22.87,0.1,7.24,10140.0,United Kingdom,Ads,192.49
INV531106,GFT010,Glass storage jar,Kitchen,9,2024-12-27 13:26:54,7.12,0.0,4.47,10140.0,United Kingdom,Email,68.55
INV531106,GFT017,Ribbon roll,Packaging,9,2024-12-27 13:26:54,2.0,0.0,3.43,10140.0,United Kingdom,Referral,21.43
INV531106,GFT002,Ceramic mug floral,Kitchen,12,2024-12-27 13:26:54,5.3,0.0,7.65,10140.0,United Kingdom,Email,71.25
INV531842,GFT008,Notebook botanical,Stationery,11,2024-12-28 05:06:26,7.66,0.15,4.49,10706.0,United Kingdom,Email,76.11
INV531842,GFT001,Decorative candle set,Home decor,10,2024-12-28 05:06:26,7.44,0.0,4.43,10706.0,United Kingdom,Organic,78.83
INV531842,GFT004,Vintage photo frame,Home decor,15,2024-12-28 05:06:26,12.26,0.1,3.06,10706.0,United Kingdom,Organic,168.57
INV531842,GFT006,Gift bag medium,Packaging,6,2024-12-28 05:06:26,1.25,0.0,5.64,10706.0,United Kingdom,Organic,13.14
INV531842,GFT011,Wooden ornament,Seasonal,5,2024-12-28 05:06:26,3.5,0.0,6.49,10706.0,United Kingdom,Organic,23.99
INV531710,GFT010,Glass storage jar,Kitchen,6,2024-12-29 06:08:21,9.44,0.1,4.27,10550.0,Sweden,Ads,55.25
INV531710,GFT012,Premium hamper box,Packaging,9,2024-12-29 06:08:21,14.46,0.2,6.03,10550.0,Sweden,Email,110.14
INV531710,GFT003,Handmade greeting card,Stationery,8,2024-12-29 06:08:21,2.4,0.0,5.27,10550.0,Sweden,Organic,24.47
INV531710,GFT013,Scented wax melts,Home fragrance,8,2024-12-29 06:08:21,4.26,0.0,3.76,10550.0,Sweden,Organic,37.84
INV531710,GFT016,Kitchen apron,Kitchen,4,2024-12-29 06:08:21,13.58,0.0,3.71,10550.0,Sweden,Marketplace,58.03
INV531465,GFT018,Holiday light string,Seasonal,16,2024-12-29 07:10:48,17.37,0.0,3.45,10002.0,United Kingdom,Organic,281.37
INV531465,GFT008,Notebook botanical,Stationery,9,2024-12-29 07:10:48,5.83,0.05,5.44,10002.0,United Kingdom,Email,55.29
INV531465,GFT002,Ceramic mug floral,Kitchen,4,2024-12-29 07:10:48,5.64,0.05,3.82,10002.0,United Kingdom,Email,25.25
INV530090,GFT007,Aroma diffuser,Home fragrance,9,2024-12-30 10:32:59,84.42,0.0,5.01,10760.0,United Kingdom,Organic,764.79
INV531324,GFT002,Ceramic mug floral,Kitchen,5,2024-12-30 15:27:41,5.45,0.0,5.47,10652.0,United Kingdom,Organic,32.72
INV531324,GFT003,Handmade greeting card,Stationery,2,2024-12-30 15:27:41,2.08,0.05,2.94,10652.0,United Kingdom,Organic,6.89
INV531324,GFT013,Scented wax melts,Home fragrance,13,2024-12-30 15:27:41,5.37,0.0,3.18,10652.0,United Kingdom,Ads,72.99
INV530217,GFT011,Wooden ornament,Seasonal,10,2024-12-30 16:58:54,3.08,0.1,3.54,10156.0,United Kingdom,Email,31.26
INV530956,GFT004,Vintage photo frame,Home decor,6,2024-12-31 10:36:27,12.8,0.0,5.03,10196.0,United Kingdom,Marketplace,81.83
INV530956,GFT003,Handmade greeting card,Stationery,7,2024-12-31 10:36:27,2.26,0.05,6.49,10196.0,United Kingdom,Ads,21.52
INV530956,GFT001,Decorative candle set,Home decor,11,2024-12-31 10:36:27,6.93,0.05,2.79,10196.0,United Kingdom,Ads,75.21
INV530956,GFT009,Decorative pillow cover,Home decor,10,2024-12-31 10:36:27,9.41,0.0,4.1,10196.0,United Kingdom,Ads,98.2
INV530302,GFT018,Holiday light string,Seasonal,-5,2024-12-31 12:14:56,16.02,0.0,4.16,,France,Email,-75.94
INV531284,GFT011,Wooden ornament,Seasonal,5,2024-12-31 16:28:42,3.41,0.0,3.8,10122.0,United Kingdom,Organic,20.85
INV531284,GFT005,Tea towel cotton,Kitchen,15,2024-12-31 16:28:42,4.34,0.15,3.66,10122.0,United Kingdom,Email,58.99
INV531284,GFT001,Decorative candle set,Home decor,5,2024-12-31 16:28:42,8.29,0.0,6.1,10122.0,United Kingdom,Ads,47.55
INV531284,GFT010,Glass storage jar,Kitchen,8,2024-12-31 16:28:42,8.4,0.05,6.17,10122.0,United Kingdom,Organic,70.01
INV531284,GFT012,Premium hamper box,Packaging,11,2024-12-31 16:28:42,22.45,0.0,3.64,10122.0,United Kingdom,Organic,250.59
INV531686,GFT009,Decorative pillow cover,Home decor,9,2024-12-31 20:15:37,8.07,0.0,5.56,10226.0,Belgium,Ads,78.19
INV531686,GFT019,Porcelain plate,Kitchen,8,2024-12-31 20:15:37,9.39,0.0,4.31,10226.0,Belgium,Email,79.43
INV531686,GFT011,Wooden ornament,Seasonal,10,2024-12-31 20:15:37,3.6,0.0,3.38,10226.0,Belgium,Ads,39.38
INV531686,GFT013,Scented wax melts,Home fragrance,10,2024-12-31 20:15:37,5.33,0.05,5.36,10226.0,Belgium,Ads,55.99
INV531369,GFT015,Mini plant pot,Home decor,9,2025-01-01 03:26:46,32.06,0.0,5.58,10524.0,France,Organic,294.12
INV531369,GFT010,Glass storage jar,Kitchen,3,2025-01-01 03:26:46,9.4,0.15,3.06,10524.0,France,Ads,27.03
INV531369,GFT019,Porcelain plate,Kitchen,10,2025-01-01 03:26:46,10.16,0.05,3.52,10524.0,France,Email,100.04
INV531369,GFT013,Scented wax melts,Home fragrance,8,2025-01-01 03:26:46,5.3,0.0,3.6,10524.0,France,Marketplace,46.0
INV531369,GFT011,Wooden ornament,Seasonal,10,2025-01-01 03:26:46,3.14,0.0,6.8,10524.0,France,Email,38.2
INV530661,GFT014,Desk calendar,Stationery,6,2025-01-02 06:11:59,10.26,0.1,6.42,10641.0,United Kingdom,Organic,61.82
INV530661,GFT008,Notebook botanical,Stationery,7,2025-01-02 06:11:59,34.14,0.0,4.24,10641.0,United Kingdom,Ads,243.22
INV530580,GFT011,Wooden ornament,Seasonal,9,2025-01-02 13:14:28,3.37,0.0,4.16,10353.0,United Kingdom,Ads,34.49
INV530580,GFT010,Glass storage jar,Kitchen,7,2025-01-02 13:14:28,9.66,0.0,6.47,10353.0,United Kingdom,Organic,74.09
INV530580,GFT013,Scented wax melts,Home fragrance,5,2025-01-02 13:14:28,4.71,0.0,2.56,10353.0,United Kingdom,Email,26.11
INV530580,GFT018,Holiday light string,Seasonal,7,2025-01-02 13:14:28,14.61,0.2,5.66,10353.0,United Kingdom,Marketplace,87.48
INV531607,GFT003,Handmade greeting card,Stationery,12,2025-01-02 23:17:53,2.9,0.0,1.59,10503.0,United Kingdom,Referral,36.39
INV531607,GFT011,Wooden ornament,Seasonal,12,2025-01-02 23:17:53,3.35,0.05,4.14,10503.0,United Kingdom,Organic,42.33
INV531607,GFT009,Decorative pillow cover,Home decor,8,2025-01-02 23:17:53,10.47,0.0,5.17,10503.0,United Kingdom,Email,88.93
INV530326,GFT014,Desk calendar,Stationery,6,2025-01-03 11:24:42,9.33,0.1,5.46,10577.0,United Kingdom,Email,55.84
INV530326,GFT020,Room spray lavender,Home fragrance,5,2025-01-03 11:24:42,7.5,0.05,5.7,10577.0,United Kingdom,Referral,41.33
INV531492,GFT012,Premium hamper box,Packaging,4,2025-01-03 13:41:11,14.34,0.0,3.66,10439.0,United Kingdom,Marketplace,61.02
INV531492,GFT016,Kitchen apron,Kitchen,5,2025-01-03 13:41:11,13.47,0.05,4.43,10439.0,United Kingdom,Organic,68.41
INV531492,GFT020,Room spray lavender,Home fragrance,12,2025-01-03 13:41:11,6.83,0.1,6.16,10439.0,United Kingdom,Marketplace,79.92
INV531572,GFT018,Holiday light string,Seasonal,5,2025-01-03 14:16:07,14.64,0.0,6.66,10510.0,United Kingdom,Organic,79.86
INV531572,GFT015,Mini plant pot,Home decor,10,2025-01-03 14:16:07,7.23,0.0,3.24,10510.0,United Kingdom,Referral,75.54
INV531572,GFT014,Desk calendar,Stationery,8,2025-01-03 14:16:07,9.06,0.0,5.48,10510.0,United Kingdom,Organic,77.96
INV531572,GFT017,Ribbon roll,Packaging,6,2025-01-03 14:16:07,2.33,0.05,2.54,10510.0,United Kingdom,Organic,15.82
INV531572,GFT012,Premium hamper box,Packaging,5,2025-01-03 14:16:07,21.72,0.0,4.84,10510.0,United Kingdom,Ads,113.44
INV531170,GFT002,Ceramic mug floral,Kitchen,10,2025-01-04 18:25:31,6.97,0.1,6.42,10675.0,United Kingdom,Organic,69.15
INV531170,GFT019,Porcelain plate,Kitchen,10,2025-01-04 18:25:31,11.31,0.1,2.2,10675.0,United Kingdom,Marketplace,103.99
INV531170,GFT014,Desk calendar,Stationery,-6,2025-01-04 18:25:31,11.85,0.0,4.2,10675.0,United Kingdom,Ads,-66.9
INV531170,GFT020,Room spray lavender,Home fragrance,9,2025-01-04 18:25:31,7.55,0.0,3.24,10675.0,United Kingdom,Ads,71.19
INV531029,GFT011,Wooden ornament,Seasonal,5,2025-01-05 10:27:24,3.88,0.0,4.35,10024.0,Sweden,Marketplace,23.75
INV531029,GFT012,Premium hamper box,Packaging,9,2025-01-05 10:27:24,22.92,0.0,4.35,10024.0,Sweden,Organic,210.63
INV531029,GFT020,Room spray lavender,Home fragrance,6,2025-01-05 10:27:24,8.18,0.05,5.57,10024.0,Sweden,Organic,52.2
INV530184,GFT007,Aroma diffuser,Home fragrance,6,2025-01-05 15:32:33,124.28,0.05,3.92,10738.0,United Kingdom,Organic,712.32
INV531286,GFT006,Gift bag medium,Packaging,11,2025-01-05 17:29:48,1.34,0.0,4.73,10018.0,Portugal,Email,19.47
INV531286,GFT001,Decorative candle set,Home decor,-3,2025-01-05 17:29:48,8.69,0.1,6.5,10018.0,Portugal,Marketplace,-16.96
INV530517,GFT020,Room spray lavender,Home fragrance,8,2025-01-05 19:55:38,6.8,0.0,5.02,10380.0,Australia,Ads,59.42
INV530478,GFT009,Decorative pillow cover,Home decor,6,2025-01-05 22:19:49,7.61,0.0,3.02,10448.0,Spain,Ads,48.68
INV530478,GFT007,Aroma diffuser,Home fragrance,2,2025-01-05 22:19:49,17.44,0.05,2.43,10448.0,Spain,Organic,35.57
INV530478,GFT019,Porcelain plate,Kitchen,8,2025-01-05 22:19:49,11.24,0.15,4.17,10448.0,Spain,Ads,80.6
INV531751,GFT009,Decorative pillow cover,Home decor,5,2025-01-06 01:33:54,9.87,0.05,4.44,10168.0,United Kingdom,Email,51.32
INV531751,GFT003,Handmade greeting card,Stationery,8,2025-01-06 01:33:54,2.32,0.0,3.65,,United Kingdom,Organic,22.21
INV531751,GFT007,Aroma diffuser,Home fragrance,4,2025-01-06 01:33:54,20.7,0.0,5.16,10168.0,United Kingdom,Organic,87.96
INV530346,GFT006,Gift bag medium,Packaging,9,2025-01-06 04:46:04,0.92,0.15,5.96,10741.0,Italy,Referral,13.0
INV531528,GFT012,Premium hamper box,Packaging,5,2025-01-06 15:55:46,19.36,0.1,4.34,10016.0,United Kingdom,Ads,91.46
INV531528,GFT003,Handmade greeting card,Stationery,10,2025-01-06 15:55:46,2.81,0.0,4.51,10016.0,United Kingdom,Ads,32.61
INV531528,GFT018,Holiday light string,Seasonal,9,2025-01-06 15:55:46,12.31,0.0,1.98,10016.0,United Kingdom,Email,112.77
INV531528,GFT016,Kitchen apron,Kitchen,12,2025-01-06 15:55:46,14.24,0.0,4.2,10016.0,United Kingdom,Organic,175.08
INV530588,GFT007,Aroma diffuser,Home fragrance,11,2025-01-06 20:03:57,17.08,0.05,4.62,10356.0,Spain,Email,183.11
INV530588,GFT001,Decorative candle set,Home decor,7,2025-01-06 20:03:57,6.89,0.0,1.62,10356.0,Spain,Marketplace,49.85
INV530588,GFT014,Desk calendar,Stationery,5,2025-01-06 20:03:57,11.2,0.15,4.77,10356.0,Spain,Organic,52.37
INV530588,GFT003,Handmade greeting card,Stationery,10,2025-01-06 20:03:57,2.39,0.1,4.28,10356.0,Spain,Email,25.79
INV530829,GFT002,Ceramic mug floral,Kitchen,6,2025-01-07 07:52:52,5.98,0.0,2.08,10219.0,Germany,Ads,37.96
INV530829,GFT013,Scented wax melts,Home fragrance,4,2025-01-07 07:52:52,4.8,0.0,3.03,10219.0,Germany,Organic,22.23
INV531000,GFT002,Ceramic mug floral,Kitchen,9,2025-01-07 12:06:09,6.2,0.05,5.43,10528.0,United Kingdom,Ads,58.44
INV531000,GFT003,Handmade greeting card,Stationery,6,2025-01-07 12:06:09,2.13,0.05,4.95,10528.0,United Kingdom,Marketplace,17.09
INV531000,GFT018,Holiday light string,Seasonal,7,2025-01-07 12:06:09,15.39,0.0,4.37,10528.0,United Kingdom,Email,112.1
INV530168,GFT001,Decorative candle set,Home decor,10,2025-01-08 15:24:13,7.64,0.1,4.07,10107.0,Germany,Organic,72.83
INV530168,GFT010,Glass storage jar,Kitchen,15,2025-01-08 15:24:13,10.82,0.05,3.32,10107.0,Germany,Ads,157.5
INV530168,GFT008,Notebook botanical,Stationery,-1,2025-01-08 15:24:13,5.26,0.0,5.05,10107.0,Germany,Organic,-0.21
INV530168,GFT011,Wooden ornament,Seasonal,8,2025-01-08 15:24:13,4.14,0.0,5.51,10107.0,Germany,Referral,38.63
INV530168,GFT014,Desk calendar,Stationery,7,2025-01-08 15:24:13,11.14,0.0,4.83,10107.0,Germany,Marketplace,82.81
INV531429,GFT020,Room spray lavender,Home fragrance,5,2025-01-08 21:15:34,8.62,0.0,5.05,10505.0,United Kingdom,Organic,48.15
INV531429,GFT018,Holiday light string,Seasonal,8,2025-01-08 21:15:34,13.02,0.0,6.11,10505.0,United Kingdom,Email,110.27
INV531429,GFT006,Gift bag medium,Packaging,12,2025-01-08 21:15:34,1.21,0.05,4.79,10505.0,United Kingdom,Ads,18.58
INV531429,GFT016,Kitchen apron,Kitchen,12,2025-01-08 21:15:34,12.77,0.05,4.07,10505.0,United Kingdom,Organic,149.65
INV531429,GFT010,Glass storage jar,Kitchen,1,2025-01-08 21:15:34,8.76,0.1,7.37,10505.0,United Kingdom,Referral,15.25
INV531493,GFT003,Handmade greeting card,Stationery,11,2025-01-09 09:26:27,2.69,0.05,3.6,10686.0,Spain,Organic,31.71
INV531493,GFT016,Kitchen apron,Kitchen,11,2025-01-09 09:26:27,16.31,0.05,5.44,10686.0,Spain,Marketplace,175.88
INV531493,GFT015,Mini plant pot,Home decor,8,2025-01-09 09:26:27,7.68,0.05,3.16,,Spain,Organic,61.53
INV531265,GFT007,Aroma diffuser,Home fragrance,11,2025-01-10 05:05:23,21.8,0.0,4.3,10773.0,United Kingdom,Marketplace,244.1
INV531467,GFT007,Aroma diffuser,Home fragrance,7,2025-01-10 07:29:48,16.16,0.05,4.22,10402.0,Spain,Ads,111.68
INV530192,GFT004,Vintage photo frame,Home decor,8,2025-01-10 07:48:50,11.46,0.0,4.72,10319.0,United Kingdom,Organic,96.4
INV530192,GFT009,Decorative pillow cover,Home decor,13,2025-01-10 07:48:50,10.97,0.0,1.7,10319.0,United Kingdom,Email,144.31
INV530272,GFT014,Desk calendar,Stationery,7,2025-01-10 09:25:19,8.51,0.0,3.47,10759.0,Poland,Organic,63.04
INV530272,GFT017,Ribbon roll,Packaging,4,2025-01-10 09:25:19,2.34,0.0,2.67,10759.0,Poland,Ads,12.03
INV530689,GFT015,Mini plant pot,Home decor,3,2025-01-10 11:02:30,6.27,0.0,4.46,10006.0,Germany,Organic,23.27
INV530689,GFT019,Porcelain plate,Kitchen,3,2025-01-10 11:02:30,12.16,0.1,5.42,10006.0,Germany,Marketplace,38.25
INV530045,GFT014,Desk calendar,Stationery,9,2025-01-10 16:44:29,9.29,0.2,4.98,10523.0,United Kingdom,Marketplace,71.87
INV530045,GFT005,Tea towel cotton,Kitchen,9,2025-01-10 16:44:29,3.64,0.0,4.47,,United Kingdom,Referral,37.23
INV530845,GFT010,Glass storage jar,Kitchen,6,2025-01-11 01:57:24,7.89,0.0,2.61,10613.0,United Kingdom,Organic,49.95
INV531682,GFT006,Gift bag medium,Packaging,11,2025-01-13 02:36:37,1.26,0.1,4.13,10617.0,Germany,Referral,16.6
INV531100,GFT009,Decorative pillow cover,Home decor,8,2025-01-13 03:50:31,9.82,0.0,3.83,,United Kingdom,Organic,82.39
INV531100,GFT002,Ceramic mug floral,Kitchen,9,2025-01-13 03:50:31,5.65,0.0,5.31,10530.0,United Kingdom,Organic,56.16
INV531100,GFT003,Handmade greeting card,Stationery,-2,2025-01-13 03:50:31,1.79,0.0,4.81,10530.0,United Kingdom,Ads,1.23
INV531100,GFT011,Wooden ornament,Seasonal,7,2025-01-13 03:50:31,4.08,0.05,2.77,10530.0,United Kingdom,Organic,29.9
INV531100,GFT012,Premium hamper box,Packaging,10,2025-01-13 03:50:31,18.01,0.0,4.52,10530.0,United Kingdom,Email,184.62
INV531667,GFT003,Handmade greeting card,Stationery,8,2025-01-14 03:16:02,1.99,0.1,4.43,10035.0,EIRE,Ads,18.76
INV531667,GFT001,Decorative candle set,Home decor,12,2025-01-14 03:16:02,9.03,0.0,5.56,10035.0,EIRE,Organic,113.92
INV531204,GFT007,Aroma diffuser,Home fragrance,7,2025-01-14 17:40:37,16.45,0.05,4.78,10014.0,Germany,Marketplace,114.17
INV531204,GFT008,Notebook botanical,Stationery,2,2025-01-14 17:40:37,6.34,0.1,4.99,10014.0,Germany,Organic,16.4
INV531204,GFT004,Vintage photo frame,Home decor,6,2025-01-14 17:40:37,10.97,0.05,3.39,,Germany,Ads,65.92
INV531204,GFT012,Premium hamper box,Packaging,8,2025-01-14 17:40:37,20.67,0.05,3.94,10014.0,Germany,Ads,161.03
INV530920,GFT013,Scented wax melts,Home fragrance,7,2025-01-14 20:45:21,5.35,0.1,2.63,10742.0,Portugal,Email,36.34
INV530413,GFT017,Ribbon roll,Packaging,14,2025-01-15 02:37:26,2.18,0.0,4.0,10649.0,Belgium,Organic,34.52
INV530413,GFT003,Handmade greeting card,Stationery,163,2025-01-15 02:37:26,2.29,0.0,3.83,10649.0,Belgium,Marketplace,377.1
INV530027,GFT003,Handmade greeting card,Stationery,4,2025-01-15 14:43:33,1.91,0.0,4.25,10490.0,Spain,Organic,11.89
INV530027,GFT012,Premium hamper box,Packaging,12,2025-01-15 14:43:33,19.87,0.0,4.87,10490.0,Spain,Organic,243.31
INV530027,GFT001,Decorative candle set,Home decor,7,2025-01-15 14:43:33,9.32,0.05,4.34,10490.0,Spain,Organic,66.32
INV530027,GFT018,Holiday light string,Seasonal,9,2025-01-15 14:43:33,11.55,0.0,0.0,10490.0,Spain,Ads,103.95
INV530193,GFT008,Notebook botanical,Stationery,4,2025-01-15 17:33:37,6.74,0.0,2.04,10490.0,Spain,Email,29.0
INV530193,GFT019,Porcelain plate,Kitchen,2,2025-01-15 17:33:37,11.76,0.15,2.45,10490.0,Spain,Referral,22.44
INV530193,GFT010,Glass storage jar,Kitchen,9,2025-01-15 17:33:37,8.86,0.1,1.95,10490.0,Spain,Marketplace,73.72
INV530193,GFT009,Decorative pillow cover,Home decor,7,2025-01-15 17:33:37,8.95,0.0,4.65,10490.0,Spain,Marketplace,67.3
INV530193,GFT011,Wooden ornament,Seasonal,4,2025-01-15 17:33:37,3.4,0.15,5.59,10490.0,Spain,Ads,17.15
INV531243,GFT016,Kitchen apron,Kitchen,5,2025-01-16 15:06:25,79.26,0.0,7.54,10440.0,EIRE,Organic,403.84
INV531243,GFT017,Ribbon roll,Packaging,7,2025-01-16 15:06:25,1.79,0.0,5.15,10440.0,EIRE,Ads,17.68
INV531243,GFT019,Porcelain plate,Kitchen,9,2025-01-16 15:06:25,11.03,0.15,5.05,10440.0,EIRE,Marketplace,89.43
INV531243,GFT005,Tea towel cotton,Kitchen,5,2025-01-16 15:06:25,3.66,0.05,5.56,10440.0,EIRE,Ads,22.95
INV531721,GFT013,Scented wax melts,Home fragrance,9,2025-01-17 00:55:23,5.29,0.0,5.74,10043.0,United Kingdom,Organic,53.35
INV530292,GFT018,Holiday light string,Seasonal,7,2025-01-17 01:47:32,12.7,0.0,3.01,10557.0,United Kingdom,Ads,91.91
INV530292,GFT007,Aroma diffuser,Home fragrance,5,2025-01-17 01:47:32,20.65,0.1,7.37,10557.0,United Kingdom,Organic,100.3
INV530292,GFT008,Notebook botanical,Stationery,10,2025-01-17 01:47:32,5.19,0.05,4.12,10557.0,United Kingdom,Ads,53.42
INV530292,GFT009,Decorative pillow cover,Home decor,7,2025-01-17 01:47:32,10.52,0.0,6.09,10557.0,United Kingdom,Marketplace,79.73
INV530826,GFT015,Mini plant pot,Home decor,-1,2025-01-17 07:26:47,5.45,0.1,4.12,10050.0,Spain,Organic,-0.79
INV530826,GFT004,Vintage photo frame,Home decor,6,2025-01-17 07:26:47,13.32,0.0,3.33,10050.0,Spain,Ads,83.25
INV530826,GFT018,Holiday light string,Seasonal,11,2025-01-17 07:26:47,15.95,0.05,2.42,10050.0,Spain,Email,169.1
INV530826,GFT001,Decorative candle set,Home decor,6,2025-01-17 07:26:47,7.49,0.2,4.0,10050.0,Spain,Marketplace,39.95
INV530826,GFT012,Premium hamper box,Packaging,5,2025-01-17 07:26:47,18.02,0.05,4.48,10050.0,Spain,Ads,90.07
INV531308,GFT005,Tea towel cotton,Kitchen,15,2025-01-17 23:32:10,3.09,0.0,6.34,10108.0,United Kingdom,Ads,52.69
INV531308,GFT019,Porcelain plate,Kitchen,9,2025-01-17 23:32:10,10.7,0.05,4.89,10108.0,United Kingdom,Email,96.38
INV530087,GFT001,Decorative candle set,Home decor,7,2025-01-18 02:12:28,7.83,0.0,2.83,10687.0,Spain,Ads,57.64
INV530087,GFT017,Ribbon roll,Packaging,10,2025-01-18 02:12:28,2.13,0.0,5.1,10687.0,Spain,Marketplace,26.4
INV530087,GFT009,Decorative pillow cover,Home decor,6,2025-01-18 02:12:28,9.09,0.05,5.68,10687.0,Spain,Email,57.49
INV530087,GFT003,Handmade greeting card,Stationery,10,2025-01-18 02:12:28,2.03,0.0,3.78,10687.0,Spain,Ads,24.08
INV530334,GFT001,Decorative candle set,Home decor,14,2025-01-19 05:38:40,8.67,0.0,8.17,10430.0,United Kingdom,Organic,129.55
INV530334,GFT009,Decorative pillow cover,Home decor,11,2025-01-19 05:38:40,11.78,0.0,4.34,,United Kingdom,Marketplace,133.92
INV530334,GFT006,Gift bag medium,Packaging,3,2025-01-19 05:38:40,1.12,0.0,2.34,10430.0,United Kingdom,Ads,5.7
INV530334,GFT003,Handmade greeting card,Stationery,3,2025-01-19 05:38:40,2.01,0.0,5.22,10430.0,United Kingdom,Email,11.25
INV530334,GFT010,Glass storage jar,Kitchen,4,2025-01-19 05:38:40,7.87,0.0,3.74,10430.0,United Kingdom,Email,35.22
INV530536,GFT005,Tea towel cotton,Kitchen,4,2025-01-19 11:30:09,4.72,0.0,1.93,10170.0,EIRE,Organic,20.81
INV530536,GFT014,Desk calendar,Stationery,9,2025-01-19 11:30:09,9.46,0.0,3.89,10170.0,EIRE,Organic,89.03
INV530536,GFT010,Glass storage jar,Kitchen,9,2025-01-19 11:30:09,9.64,0.0,5.01,10170.0,EIRE,Marketplace,91.77
INV530536,GFT016,Kitchen apron,Kitchen,9,2025-01-19 11:30:09,12.81,0.0,4.33,10170.0,EIRE,Email,119.62
INV530536,GFT003,Handmade greeting card,Stationery,10,2025-01-19 11:30:09,2.61,0.15,5.16,10170.0,EIRE,Organic,27.34
INV531753,GFT001,Decorative candle set,Home decor,12,2025-01-19 16:50:46,8.21,0.0,3.94,10293.0,Belgium,Organic,102.46
INV531716,GFT010,Glass storage jar,Kitchen,5,2025-01-19 19:13:01,8.59,0.0,4.7,10055.0,France,Marketplace,47.65
INV531716,GFT003,Handmade greeting card,Stationery,3,2025-01-19 19:13:01,2.2,0.0,3.97,10055.0,France,Organic,10.57
INV531237,GFT008,Notebook botanical,Stationery,8,2025-01-20 01:39:16,6.87,0.0,6.45,10432.0,United Kingdom,Ads,61.41
INV531237,GFT019,Porcelain plate,Kitchen,7,2025-01-20 01:39:16,12.4,0.15,5.06,10432.0,United Kingdom,Marketplace,78.84
INV530921,GFT015,Mini plant pot,Home decor,7,2025-01-20 04:06:34,6.38,0.1,4.65,10027.0,EIRE,Email,44.84
INV531732,GFT017,,Packaging,9,2025-01-20 05:06:45,2.03,0.05,4.34,10768.0,France,Ads,21.7
INV531732,GFT009,Decorative pillow cover,Home decor,7,2025-01-20 05:06:45,10.38,0.1,4.35,10768.0,France,Organic,69.74
INV531732,GFT001,Decorative candle set,Home decor,2,2025-01-20 05:06:45,7.71,0.15,3.96,10768.0,France,Ads,17.07
INV531640,GFT003,Handmade greeting card,Stationery,8,2025-01-20 20:27:33,12.06,0.0,5.14,10246.0,Germany,Marketplace,101.62
INV531640,GFT016,Kitchen apron,Kitchen,9,2025-01-20 20:27:33,14.37,0.0,5.81,10246.0,Germany,Marketplace,135.14
INV530196,GFT020,Room spray lavender,Home fragrance,7,2025-01-20 21:16:43,6.99,0.0,5.76,10245.0,Belgium,Ads,54.69
INV530563,GFT013,Scented wax melts,Home fragrance,10,2025-01-20 22:39:15,3.59,0.0,3.25,10735.0,Finland,Marketplace,39.15
INV530563,GFT017,Ribbon roll,Packaging,7,2025-01-20 22:39:15,2.12,0.0,2.35,10735.0,Finland,Referral,17.19
INV530563,GFT010,Glass storage jar,Kitchen,13,2025-01-20 22:39:15,8.49,0.0,6.01,10735.0,Finland,Organic,116.38
